Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
can zoledronic acid reduce the risk of cage subsidence after oblique lumbar interbody fusion combined with bilateral pedicle screw fixation in the elderly population? a retrospective study,2024,Journal of Orthopaedic Surgery and Research,Risk; Spinal Fusion; Zoledronic acid,"bone density conservation agent; zoledronic acid; adverse event; aged; diagnostic imaging; epidemiology; etiology; female; human; intervertebral disk degeneration; lumbar vertebra; male; middle aged; pedicle screw; postoperative complication; prevention and control; procedures; retrospective study; spine fusion; surgery; treatment outcome; very elderly; Aged; Aged, 80 and over; Bone Density Conservation Agents; Female; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Male; Middle Aged; Pedicle Screws; Postoperative Complications; Retrospective Studies; Spinal Fusion; Treatment Outcome; Zoledronic Acid","Department of Orthopaedics, Shaoxing People's Hospital, Shaoxing, Zhejiang, China; Department of Orthopaedics, Shaoxing University, Shaoxing, Zhejiang, China; School of Medicine, Shaoxing University, Shaoxing, Zhejiang, China"
bibliometric and trend analysis of the top 100 most-cited articles on lateral interbody fusion (lif),2024,Neurosurgical Review,Bibliometrics; Fusion; Interbody; Lateral; Lumbar; Minimally-invasive,Article; bibliometrics; data base; erythrocyte transfusion; human; medical research; minimally invasive procedure; national health organization; nerve decompression; neurosurgery; oblique lateral interbody fusion; outcome assessment; spine disease; spine surgery; Web of Science; procedures; spine fusion; Bibliometrics; Humans; Spinal Fusion,"Department of Neurosurgery, The Mount Sinai Hospital, New York, NY, United States"
the analysis of segmental lordosis restored by oblique lumbar interbody fusion and related factors: building up preoperative predicting model,2024,BMC Musculoskeletal Disorders,Deformity correction; Lumbar interbody fusion; OLIF; Predictive model; Segmental lordosis,adult; aged; Article; body mass; computer assisted tomography; correlation coefficient; female; fracture fixation; human; interrater reliability; kyphosis; lordosis; lumbar disk hernia; lumbar interbody fusion; lumbar spine; male; multivariate logistic regression analysis; oblique lateral interbody fusion; osteotomy; postoperative care; predictive model; preoperative monitoring; radiographic parameter; retrospective study; segmental lordosis; spine surgery; spondylolisthesis; vertebral canal stenosis; article; complication; correlation analysis; major clinical study; middle aged; surgical technique; Humans; Lordosis; Lumbar Vertebrae; Reproducibility of Results; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China"
biomechanical evaluation of different oblique lumbar interbody fusion constructs: a finite element analysis,2024,BMC Musculoskeletal Disorders,Adjacent segment degeneration; Biomechanical evaluation; Finite element analysis; Oblique lateral interbody fusion,"adjacent segment disc stress; adjacent segment disease; adult; Article; biomechanics; body position; cage stress; controlled study; finite element analysis; human; human experiment; intermethod comparison; male; musculoskeletal system parameters; normal human; oblique lateral interbody fusion; osteosynthesis; posterior bilateral percutaneous pedicle screw; range of motion; spinal ligament tension; spine mobility; vertebra malformation; vertebral body displacement; lumbar vertebra; procedures; spine fusion; surgery; lipopolysaccharide; Biomechanical Phenomena; Finite Element Analysis; Humans; Lipopolysaccharides; Lumbar Vertebrae; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Spinal Surgery, Fujian Medical University, Fuzhou, Fujian, China"
indirect decompression in lumbar degenerative pathology: analysis of imaging changes at 48 hours with one-year follow-up,2024,Archives of Bone and Joint Surgery,Degenerative spine disorders; Ligamentotaxis; Lumbar region; Magnetic resonance imaging; Minimally invasive,aged; Article; clinical article; clinical outcome; cohort analysis; comparative study; controlled study; decompression surgery; degenerative disease; disease classification; evaluation study; female; follow up; height; human; intervertebral disk; intervertebral disk hernia; ligamentum flavum; lordosis; lower limb; lumbar disk; lumbar spine; male; nuclear magnetic resonance imaging; oblique lateral interbody fusion; observational study; Oswestry Disability Index; posterior longitudinal ligament; postoperative complication; postoperative infection; postoperative period; preoperative period; radiographic parameter; radiological parameters; retrospective study; spine radiography; vertebral canal; visual analog scale,"Hospital Britanico de Buenos Aires, Buenos Aires, Argentina; Hospital Britanico de Buenos Aires, Buenos Aires, Argentina"
"cage obliquity in oblique lumbar interbody fusion—how common is it and what are the effects on fusion rates, subsidence, and sagittal alignment? a computed tomography-based analysis",2024,International Journal of Spine Surgery,fusion; lumbar spine; oblique lumbar interbody fusion; spondylosis; subsidence,aged; Article; cage obliquity; computer assisted tomography; female; follow up; fusion rate; human; lumbar lordosis angle; major clinical study; male; oblique lateral interbody fusion; retrospective study; sagittal alignment; sagittal parameter; subsidence; surgeon,"Department of Orthopaedic Surgery, Tan Tock Seng Hospital, Singapore City, Singapore; Lee Kong Chian School of Medicine, Singapore City, Singapore"
quantitative threshold of intraoperative radiological parameters for suspecting oblique lumbar interbody fusion cage malposition triggering contralateral radiculopathy,2024,International Journal of Spine Surgery,cage malposition; contralateral radiculopathy; MPrct; Mri; oblique lumbar interbody fusion; oLiF; radiological parameter; surgical complication,calcium phosphate; adult; aged; anterior posterior axis; Article; axial rotation angle; bone graft; Cobb angle; computer assisted tomography; decompression surgery; device malposition; female; human; iliac bone; intervertebral disk; intraoperative period; lumbar spinal stenosis; major clinical study; male; nerve ending; nerve root; nuclear magnetic resonance imaging; oblique lateral interbody fusion; oblique rotation; posterior axial rotation; postoperative period; preoperative evaluation; quantitative analysis; radiculopathy; radiological parameters; retrospective study; rotation; sagittal center; scoliosis; simulation; spine fracture; spondylolisthesis,"Department of Spine Surgery, Hachioji Mental Clinic, Hachioji, Japan"
a comparative study between single-level oblique lumbar interbody fusion with transforaminal lumbar interbody fusion for lumbar adjacent segment disease,2024,Journal of Clinical Medicine,adjacent segment disease (ASD); lumbar spine; oblique lumbar interbody fusion (OLIF); transforaminal lumbar interbody fusion (TLIF),antibiotic agent; morphine; nonsteroid antiinflammatory agent; adjacent segment disease; adult; aged; anterior lumbar interbody fusion; Article; case control study; clinical outcome; controlled study; decompression surgery; dural tear; epidural hematoma; European Quality of Life 5 Dimensions questionnaire; female; follow up; human; intermethod comparison; intervertebral disk; laminectomy; leg pain; length of stay; lumbar disk hernia; lumbar lordosis angle; lumbar spine; lung edema; major clinical study; male; nerve compression; nuclear magnetic resonance imaging; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; pain; patient-reported outcome; pelvic incidence; posterior lumbar interbody fusion; posterolateral fusion; postoperative ileus; postoperative pain; quality of life; reoperation; retrospective study; spine radiography; spondylolisthesis; surgical infection; vertebral canal stenosis; vertebral height; very elderly; visual analog scale,"Department of Orthopaedics, Veterans General Hospital-Taichung Taiwan, Taichung, Taiwan; Department of Physical Therapy, Hungkuang University, Taichung, Taiwan; College of Medicine, National Chung Hsing University, Taichung, Taiwan; Department of Biomedical Engineering, Hungkuang University, Taichung, Taiwan; Department of Rehabilitation Science, Jen-Teh Junior College of Medicine, Nursing and Management, Miao-li, Taiwan"
risk factors of unsatisfactory outcomes requiring additional intervention following oblique lateral interbody fusion,2024,Neurospine,Oblique lateral interbody fusion; OLIF; Reintervention; Risk factors; Unsatisfactory,adjacent segment disease; adult; aged; Article; body mass; bone density; controlled study; diabetes mellitus; discectomy; female; follow up; human; hypertension; intervertebral disk degeneration; intervertebral disk hernia; lordosis; lumbar spinal stenosis; major clinical study; male; nuclear magnetic resonance imaging; oblique lateral interbody fusion; Oswestry Disability Index; posterior lumbar interbody fusion; retrospective study; risk factor; scoliosis; visual analog scale,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Biostatistics Excellence Centre, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand"
incidence and risk factors for lumbar sympathetic chain injury after oblique lumbar interbody fusion,2024,Neurospine,Fusion; Incidence; Injury; Lumbar; Risk factor; Sympathetic,adult; aged; Article; body mass; bone density; bone radiography; cerebrovascular disease; computer assisted tomography; female; follow up; heart disease; human; incidence; intervertebral disk degeneration; intervertebral disk hernia; lumbar spinal stenosis; lumbar spine; lumbar spine fracture; lumbar sympathetic chain injury; major clinical study; male; nuclear magnetic resonance imaging; nucleus pulposus; oblique lateral interbody fusion; peripheral edema; posterior lumbar interbody fusion; pseudarthrosis; receiver operating characteristic; retrospective study; right coronary artery; risk factor; scoliosis; sensitivity and specificity; skin temperature; spine fusion; spine surgery; spondylolisthesis; sternotomy; sympathetic trunk; vertebral canal stenosis,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Research Affairs, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand"
a comprehensive analysis of potential complications after oblique lumbar interbody fusion: a review of postoperative magnetic resonance scans in over 400 cases,2024,Journal of Korean Neurosurgical Society,Lumbar vertebrae; Magnetic resonance imaging; Oblique lumbar interbody fusion; Postoperative complications; Spinal fusion,abdominal wall; Article; clinical assessment; demographics; hematoma; human; image analysis; implantation; muscle strength; nuclear magnetic resonance imaging; oblique lateral interbody fusion; pedicle screw insertion; postoperative care; psoas muscle; radiological parameters; spondylosis,"Department of Neurosurgery, Pusan National University Yangsan Hospital, Yangsan, Gyeongsangnam-do, South Korea; Department of Neurosurgery, Medical School of Pusan National University, Yangsan, Gyeongsangnam-do, South Korea"
oblique lumbar interbody fusion combined with posterior percutaneous pedicle screw internal fixation: does variability in cage position influence clinical outcomes?,2024,World Neurosurgery,Cage position; Clinical outcomes; Oblique lumbar interbody fusion; Posterior percutaneous pedicle screw internal fixation,"adult; age; Article; backache; body mass; bone density; clinical effectiveness; clinical outcome; disease duration; female; follow up; human; intervertebral disk; intervertebral disk degeneration; leg pain; lumbar spine; major clinical study; male; middle aged; oblique lateral interbody fusion; operation duration; osteosynthesis; Oswestry Disability Index; postoperative period; preoperative period; surgical approach; surgical technique; aged; decompression surgery; diagnostic imaging; lumbar vertebra; pedicle screw; procedures; retrospective study; spine fusion; surgery; treatment outcome; Adult; Aged; Decompression, Surgical; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Pedicle Screws; Retrospective Studies; Spinal Fusion; Treatment Outcome","Guangzhou Medical University, Guangzhou, Guangdong, China; Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, China; Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, China; Dalian University of Technology, Dalian, Liaoning, China"
effects of the severity of stenosis on clinical outcomes of indirect decompression using oblique lumbar interbody fusion,2024,Journal of Clinical Medicine,foraminal osteophyte; indirect decompression; oblique lumbar interbody fusion; severe central stenosis; severe foraminal stenosis; substantial clinical benefit,aged; Article; clinical outcome; controlled study; decompression surgery; disease severity; female; follow up; human; Japanese Orthopedic Association Back Pain Evaluation Questionnaire; leg pain; lumbar spinal stenosis; major clinical study; male; multivariate logistic regression analysis; musculoskeletal disease assessment; nuclear magnetic resonance imaging; oblique lateral interbody fusion; Oswestry Disability Index; postoperative period; preoperative evaluation; retrospective study; risk factor; spondylolisthesis; visual analog scale; walking,"Department of Orthopaedic Surgery, Samsung Medical Center, Sungkyunkwan university, Seoul, South Korea; Department of Orthopaedic Surgery, Seoul National University College of Medicine, Seoul, South Korea; Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
predictive value of different site-specific mri-based assessments of bone quality for cage subsidence among patients undergoing oblique lumbar interbody fusion,2024,Journal of Neurosurgery: Spine,bone quality; cage subsidence; diagnostic technique; endplate bone quality; lumbar; MRI; vertebral bone quality,adult; area under the curve; Article; body mass; bone quality; controlled study; diabetes mellitus; female; follow up; human; hypertension; logistic regression analysis; major clinical study; male; medical history; middle aged; nerve ending; oblique lateral interbody fusion; osteosynthesis; receiver operating characteristic; retrospective study; risk factor; sex; T1 weighted imaging; Youden index; aged; devices; diagnostic imaging; lumbar vertebra; nuclear magnetic resonance imaging; predictive value; procedures; spine fusion; surgery; Adult; Aged; Female; Humans; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Predictive Value of Tests; Retrospective Studies; Spinal Fusion,"Department of Orthopaedic Surgery, Hebei Medical University, Shijiazhuang, Hebei, China; Hebei Medical University, Shijiazhuang, Hebei, China"
the effect of different fixation systems on oblique lumbar interbody fusion under vibration conditions,2024,Medical Engineering and Physics,Biomechanics; Different fixation systems; Oblique lumbar interbody fusion; Vibration characteristics; Whole-body vibration,Biomechanics; Patient rehabilitation; Screws; Vibration analysis; Different fixation system; Fixation systems; Lower back pain; Lumbar interbody fusion; Lumbar spines; Oblique lumbar interbody fusion; Pedicle screws; Vibration characteristics; Vibration condition; Whole-body vibrations; Surgery; adult; Article; axial loading; biomechanics; computer assisted tomography; controlled study; duration; finite element analysis; human; human experiment; immobilization; lumbar spine; male; nerve ending; normal human; oblique lateral interbody fusion; plate fixation; quality of life; vibration; whole body vibration; devices; lumbar vertebra; pedicle screw; spine fusion; surgery; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Pedicle Screws; Spinal Fusion; Vibration,"School of Mechanical Engineering, Tianjin University of Technology, Tianjin, Tianjin, China; Tongji University School of Medicine, Shanghai, China; National Demonstration Center for Experimental Mechanical and Electrical Engineering Education, Tianjin, China"
short-term clinical and radiographic evaluation of patients treated with expandable and static interbody spacers following lumbar lateral interbody fusion,2024,World Neurosurgery,Expandable interbody spacers; Indirect decompression; Oblique lumbar interbody fusion,"methotrexate; prednisolone; adult; aged; Article; bone density; clinical article; clinical assessment; clinical feature; clinical outcome; compression fracture; computer assisted tomography; decompression; decompression surgery; female; follow up; human; intervertebral disk hernia; Japanese Orthopedic Association score; leg pain; lordosis; low back pain; lumbar spinal stenosis; male; nuclear magnetic resonance imaging; oblique lateral interbody fusion; operation duration; operative blood loss; osteoporosis; paresthesia; posterior lumbar interbody fusion; rheumatoid arthritis; rib cage; Roland Morris disability questionnaire; scoliosis; spine fracture; spine radiography; spondylolisthesis; spondylolysis; vertebral canal stenosis; very elderly; visual analog scale; x-ray computed tomography; diagnostic imaging; intervertebral disk degeneration; lumbar vertebra; middle aged; procedures; retrospective study; spine fusion; treatment outcome; Adult; Aged; Female; Follow-Up Studies; Humans; Intervertebral Disc Degeneration; Lumbar Vertebrae; Magnetic Resonance Imaging; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedic Surgery, Graduate School of Medicine, Chiba, Chiba, Japan; Department of Orthopaedic Surgery, National Hospital Organization Shimoshizu National Hospital, Yotsukaido, Chiba, Japan; Center for Frontier Medical Engineering, Chiba University, Chiba, Chiba, Japan; Department of Orthopaedic Surgery, Eastern Chiba Medical Center, Togane, Chiba, Japan; Department of Orthopaedic Surgery, St. Marianna University School of Medicine, Kawasaki, Kanagawa, Japan; Department of Orthopaedic Surgery, University of Tsukuba, Tsukuba, Ibaraki, Japan"
predicting adequate segmental lordosis correction in lumbar spinal stenosis patients undergoing oblique lumbar interbody fusion: a focus on the discontinuous segment,2024,European Spine Journal,Discontinuous segment; Facet effusion; Lumbar spinal stenosis; Oblique lumbar interbody fusion; Sagittal imbalance; Segmental correction,"adjacent segment disease; adult; aged; Article; comparative study; diagnostic accuracy; diagnostic test accuracy study; effusion; facet effusion; female; human; kyphosis; lordosis; lumbar spinal stenosis; lumbar spine; major clinical study; male; middle aged; minimally invasive spine surgery; oblique lateral interbody fusion; postoperative period; prediction; predictive value; predictor variable; preoperative evaluation; receiver operating characteristic; retrospective study; risk factor; sagittal spinal parameter; segmental angle; sensitivity and specificity; spine disease; spine radiography; surgical patient; diagnostic imaging; lumbar vertebra; procedures; spine fusion; surgery; treatment outcome; vertebral canal stenosis; very elderly; Adult; Aged; Aged, 80 and over; Female; Humans; Lordosis; Lumbar Vertebrae; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Spinal Stenosis; Treatment Outcome","Department of Orthopaedic Surgery, Samsung Medical Center, Sungkyunkwan university, Seoul, South Korea; Department of Orthopaedic Surgery, Seoul National University College of Medicine, Seoul, South Korea; Department of Orthopaedic Surgery, Seoul National University Hospital, Seoul, South Korea"
ureter position and risk of ureteral injury during lateral lumbar interbody fusion,2024,Journal of Orthopaedic Science,Complications; Lateral lumbar interbody fusion (LLIF); Position of the left ureter; Ureteral injury,"adult; aged; anatomical location; Article; clinical article; clinical assessment; clinical evaluation; computer assisted tomography; contrast enhancement; controlled study; female; fifth lumbar vertebra; fourth lumbar vertebra; human; intervertebral disk; intraoperative period; male; middle aged; oblique lateral interbody fusion; patient positioning; preoperative period; probability sample; risk factor; second lumbar vertebra; supine position; third lumbar vertebra; ureter injury; ureter obstruction; vertebra body; very elderly; young adult; adverse event; diagnostic imaging; etiology; injury; lumbar vertebra; peroperative complication; procedures; retrospective study; spine fusion; surgery; ureter; x-ray computed tomography; Adult; Aged; Aged, 80 and over; Female; Humans; Intraoperative Complications; Lumbar Vertebrae; Male; Middle Aged; Patient Positioning; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed; Ureter","Department of Medicine of Sensory and Motor Organs, University of Miyazaki Faculty of Medicine, Miyazaki, Miyazaki, Japan; Division of Urology, University of Miyazaki Faculty of Medicine, Miyazaki, Miyazaki, Japan"
advances in anterolateral approaches to the lumbar spine: a focus on technological developments,2024,Neurosurgery Clinics of North America,Anterolateral approaches; Augmented reality; Intraoperative image guidance; Machine learning; Robotics; Spinal surgery,polyetheretherketone; anterior lumbar interbody fusion; augmented reality; computer assisted surgery; computer assisted tomography; human; lateral lumbar interbody fusion; lumbar interbody fusion; lumbar spine; machine learning; mathematical computing; nuclear magnetic resonance imaging; oblique lateral interbody fusion; peroperative echography; Review; robot assisted surgery; spatial analysis; surgical approach; three-dimensional imaging; virtual reality; lumbar vertebra; surgery; Humans; Lumbar Vertebrae; Machine Learning,"Department of Neurological Surgery, UPMC Presbyterian, Pittsburgh, PA, United States; Weill Cornell Medicine, New York, NY, United States; Campus Box 8057, Washington University School of Medicine in St. Louis, St. Louis, MO, United States"
"single position, prone oblique lateral interbody fusion (olif)—case illustration and technical considerations",2024,Journal of Spine Surgery,lumbar spinal stenosis; Oblique lateral interbody fusion (OLIF); prone lateral spine surgery; single position spine surgery,,"Department of Orthopaedic Surgery, Tan Tock Seng Hospital, Singapore City, Singapore; Department of Orthopaedic Surgery, Woodlands Health, Singapore City, Singapore"
is direct decompression necessary for lateral lumbar interbody fusion (llif)? a randomized controlled trial comparing direct and indirect decompression with llif in selected patients,2024,Neurospine,Decom-pression; Interbody fusion; Lateral lumbar interbody fusion; Oblique lumbar interbody fusion,aged; Article; backache; bleeding; bone remodeling; clinical article; computer assisted tomography; controlled study; direct decompression; discectomy; female; human; indirect decompression; laminotomy; lateral lumbar interbody fusion; leg pain; lordosis; lumbar interbody fusion; male; nuclear magnetic resonance imaging; oblique lateral interbody fusion; Oswestry Disability Index; radiographic parameter; randomized controlled trial; spinal cord decompression; visual analog scale,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Orthopaedics, Thai Red Cross Agency, Bangkok, Thailand"
hidden blood loss and its risk factors for oblique lumbar interbody fusion,2024,Journal of Clinical Medicine,degenerative lumbar disease; hemoglobin loss; hidden blood loss; oblique lumbar interbody fusion; pedicle screw fixation type,hemoglobin; activated partial thromboplastin time; aged; anterior lumbar interbody fusion; Article; bleeding; blood transfusion; conservative treatment; data base; decubitus; female; hematocrit; human; intervertebral disk hernia; lumbar spine; major clinical study; male; multifidus muscle; nerve ending; oblique lateral interbody fusion; operation duration; post hoc analysis; posterior lumbar interbody fusion; prone position; psoas muscle; retroperitoneum; retrospective study; risk factor; skin incision; soft tissue; vertebra body; vertebral canal stenosis,"Department of Orthopaedic Surgery, Korea University Anam Hospital, Seoul, South Korea; Department of Orthopaedic Surgery, Inje University Paik Hospital, Seoul, Nowon-gu, South Korea; Department of Orthopaedic Surgery, Korea University Guro Hospital, Seoul, South Korea"
virtual reality–enabled resident education of lateral-access spine surgery,2024,World Neurosurgery,Lateral lumbar interbody fusion; Minimally invasive surgery; Resident education; Spine surgery; Surgical simulation; Virtual reality,anatomic landmark; Article; comfort; discectomy; fluoroscopy; human; neurosurgery; oblique lateral interbody fusion; patient positioning; performance indicator; proof of concept; residency education; resident; scoring system; simulation training; spine radiography; surgical error; surgical technique; surgical training; treatment planning; virtual learning environment; clinical competence; computer simulation; curriculum; educational status; medical education; procedures; virtual reality; Clinical Competence; Computer Simulation; Curriculum; Educational Status; Humans; Internship and Residency; Simulation Training; Virtual Reality,"University of Michigan Medical School, Ann Arbor, MI, United States; UAB Department of Neurosurgery, Birmingham, AL, United States; Department of Neurosurgery, Barrow Neurological Institute, Phoenix, AZ, United States; Department of Neurosurgery, University of Tennessee Health Science Center, Memphis, TN, United States"
risk factors of cage subsidence following oblique lumbar interbody fusion: a meta-analysis and systematic review,2024,World Neurosurgery,Cage subsidence; Interbody cage; Meta-analysis; Oblique lateral interbody fusion; Risk factors,adult; computer assisted tomography; end plate injury; human; injury; meta analysis; nerve ending; Newcastle-Ottawa scale; oblique lateral interbody fusion; osteoporosis; radiography; Review; risk factor; systematic review; aged; case control study; diagnostic imaging; lumbar vertebra; lumbosacral region; middle aged; procedures; retrospective study; spine fusion; surgery; treatment outcome; Aged; Case-Control Studies; Humans; Lumbar Vertebrae; Lumbosacral Region; Middle Aged; Osteoporosis; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Spinal Surgery, Third People's Hospital of Yuyao, Zhejiang Province, Zhejiang, China"
additional cement augmentation reduces cage subsidence and improves clinical outcomes in oblique lumbar interbody fusion combined with anterolateral screw fixation: a retrospective cohort study,2024,Current Problems in Surgery,,adult; aged; Article; backache; body mass; clinical outcome; Cobb angle; cohort analysis; conservative treatment; decision making; discectomy; evaluation study; female; follow up; groups by age; hospitalization; human; incision; length of stay; lumbar spondylosis; major clinical study; male; middle aged; neurogenic claudication; oblique lateral interbody fusion; oblique lateral interbody fusion with cement augmentation; operation duration; operative blood loss; personal experience; postoperative period; preoperative period; retrospective study; sciatica; sex; spine instability; visual analog scale; lumbar vertebra; spine fusion; surgery; treatment outcome; bone cement; Bone Cements; Humans; Lumbar Vertebrae; Pedicle Screws; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Orthopaedic Surgery, Chang Gung University College of Medicine, Taoyuan, Taiwan; Department of Anesthesiology, Chang Gung University College of Medicine, Taoyuan, Taiwan; Institute of Biomedical Engineering, National Tsing Hua University, Hsinchu, Taiwan; Department of Orthopaedic Surgery, Tao-Yuan General Hospital, Taoyuan, Taiwan"
analysis of the screw accuracy and postoperative efficacy of screw placement in single position and bipedal position in robot-assisted oblique lumbar interbody fusion: preliminary results of mazor x stealth usage,2024,Orthopaedic Surgery,Minimally invasive; Navigation; Pedicle screw accuracy; Robot; Robot assistance; Spine surgery,adult; anesthesia induction; Article; backache; case control study; clinical article; clinical outcome; computer assisted tomography; controlled study; female; fluoroscopy; follow up; general anesthesia; human; implantation; leg pain; lumbar spine; male; middle aged; myofascial pain; oblique lateral interbody fusion; operation duration; operative blood loss; Oswestry Disability Index; postoperative complication; postoperative period; preliminary data; preoperative evaluation; prone position; recumbency; retrospective study; robot assisted surgery; spondylolisthesis; three-dimensional imaging; visual analog scale; wound healing impairment; lumbar vertebra; pain; procedures; robotics; spine fusion; treatment outcome; Fluoroscopy; Humans; Lumbar Vertebrae; Pain; Pedicle Screws; Retrospective Studies; Robotics; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Department of Spine Surgery, Qingdao University, Qingdao, Shandong, China"
the effects of cage on endplate collapse after stand-alone olif: based on finite element analysis and in vitro mechanics experiments,2024,Frontiers in Bioengineering and Biotechnology,biomechanics; CAGE; endplate collapse; finite element analysis; stand-alone OLIF,Musculoskeletal system; Occupational diseases; Physiological models; Residual stresses; Torsional stress; CAGE; Endplate collapse; Endplate stress; Endplates; Finite element analyse; Lumbar interbody fusion; Lumbar spines; Range-of-motion; Stand -alone; Stand-alone OLIF; Transplantation (surgical),"Department of Spine Surgery, Qingdao University, Qingdao, Shandong, China; Department of Spinal Surgery, Zibo First Hospital, Zibo, Shandong, China; Department of Rehabilitation Medicine, Qingdao University, Qingdao, Shandong, China; Department of Spinal Surgery, Qingdao Municipal Hospital, Qingdao, Shandong, China"
risk factors for adjacent segment disease following minimally invasive l5-floating oblique lumbar interbody fusion,2024,Journal of Korean Society of Spine Surgery,Adjacent segment degeneration; Adjacent segment disease; L5-floating fusion; Oblique lumbar interbody fusion; Spinal stenosis,,"Department of Orthopaedic Surgery, Samsung Medical Center, Sungkyunkwan university, Seoul, South Korea; Department of Orthopaedic Surgery, Seoul National University College of Medicine, Seoul, South Korea"
review of mechanisms of expandable spine surgery devices,2024,Expert Review of Medical Devices,Expandable cage; mechanical jack; scissor jack; screw jack; spinal implant,Expansion; Query processing; Screws; Tools; Body reconstruction; Expandable cage; Expansion devices; Mechanical; Mechanical jack; Scissor jack; Screw jack; Spinal implant; Spine surgery; Vertebral body; Surgery; anterior lumbar interbody fusion; history of medicine; human; kyphoplasty; mechanics; oblique lateral interbody fusion; posterior lumbar interbody fusion; Review; spine surgery; devices; orthopedic surgery; prostheses and orthoses; spine; surgery; Humans; Orthopedic Procedures; Prostheses and Implants; Spine,"Center for Spine Health, Cleveland Clinic Lerner College of Medicine of Case Western Reserve University, Cleveland, OH, United States; Department of Neurosurgery, Cleveland Clinic Lerner College of Medicine of Case Western Reserve University, Cleveland, OH, United States; CASE School of Medicine, Cleveland, OH, United States"
perspective: how can risks to patients be limited during spine surgeons’ learning curves?,2024,Surgical Neurology International,Adverse Events; Anterior Lumbar Interbody Fusion (ALIF); Cons; Definition Learning Curve; Learning Curve; Minimally Invasive (MI); Morbidity; Need for Mentoring; Neurological Deficits; Oblique/Extreme Lateral Interbody Fusions (OLIF/XLIF); Other Operations; Outcomes; Pros; Risks; Transforaminal Lumbar Interbody Fusions (TLIF),anterior lumbar interbody fusion; blood vessel injury; clinical evaluation; clinical outcome; discectomy; education; human; intraoperative period; laminectomy; learning curve; lumbar discectomy; mentoring; microdiscectomy; operation duration; patient risk; posterior lumbar interbody fusion; Review; surgeon,"School of Medicine, Stony Brook University, Stony Brook, NY, United States"
an expanded surgical corridor of oblique lateral interbody fusion at l4–5: a magnetic resonance imaging study,2023,Neurospine,Lateral lumbar in-terbody fusion; Oblique lateral interbody fusion; Oblique surgical corridor,adult; aged; Article; body dysmorphic disorder; degenerative disease; expanded surgical corridor; fifth lumbar vertebra; fourth lumbar vertebra; human; inferior cava vein; intervertebral disk degeneration; lumbar plexus block; major clinical study; mobilization; nuclear magnetic resonance imaging; oblique lateral interbody fusion; posterior lumbar interbody fusion; postoperative period; preoperative period; psoas muscle; scoliosis; spine injury; supine position; surgical approach; T2 weighted imaging; very elderly,"Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand"
early outcomes of oblique lateral interbody fusion with posterior fixation versus posterior interbody fusion with fixation for treating adult degenerative scoliosis,2023,Journal of Orthopaedic Surgery and Research,Adult degenerative scoliosis; Oblique lateral interbody fusion; Posterior interbody fusion; Surgical trauma,"adult; diagnostic imaging; human; lumbar vertebra; operative blood loss; retrospective study; scoliosis; spine fusion; treatment outcome; Adult; Blood Loss, Surgical; Humans; Lumbar Vertebrae; Retrospective Studies; Scoliosis; Spinal Fusion; Treatment Outcome","Department of Orthopaedics, Xuanwu Hospital, Capital Medical University, Beijing, China; National Clinical Research Center for Geriatric Diseases, Beijing, Beijing, China; UNSW Medicine, Kensington, NSW, Australia; Department of Orthopaedic Surgery, St George Hospital, Sydney, NSW, Australia"
