Title,Year,Source title,Author Keywords,Index Keywords,Affiliations
design and biomechanical evaluation of a bidirectional expandable cage for oblique lateral interbody fusion,2023,World Neurosurgery,Biomechanics; Cage; Expandable; OLIF,"Article; biomechanics; biopsychosocial model; controlled study; decompression; implantation; nerve injury; oblique lateral interbody fusion; physiological stress; range of motion; rigidity; rotation; surgical technique; finite element analysis; human; lumbar vertebra; physiology; procedures; spine fusion; surgery; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Clinical College of Orthopedics, Tianjin Medical University, Tianjin, Tianjin, China; Department of Spinal Surgery, Tianjin Hospital, Tianjin, Tianjin, China"
oblique lateral interbody fusion (olif) compared with unilateral biportal endoscopic lumbar interbody fusion (ulif) for degenerative lumbar spondylolisthesis: a 2-year follow-up study,2023,Journal of Orthopaedic Surgery and Research,Clinical efficacy; OLIF-AF; Radiological results; ULIF; DLS,animal; diagnostic imaging; endoscopy; follow up; human; lordosis; low back pain; spondylolisthesis; Animals; Endoscopy; Follow-Up Studies; Humans; Lordosis; Low Back Pain; Spondylolisthesis,"Department of Orthopaedics, Second Affiliated Hospital of Harbin Medical University, Harbin, Heilongjiang, China; Department of Oncology, Guiyang Medical College, Guiyang, Guizhou, China; Department of Orthopaedics, First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China"
"comparison between olif and mistlif in degenerative lumbar stenosis: an age-, sex-, and segment-matched cohort study",2023,Scientific Reports,,"cohort analysis; diagnostic imaging; human; lumbar vertebra; lumbosacral region; retrospective study; spine fusion; stenosis, occlusion and obstruction; surgery; treatment outcome; Cohort Studies; Constriction, Pathologic; Humans; Lumbar Vertebrae; Lumbosacral Region; Retrospective Studies; Spinal Fusion; Treatment Outcome","Department of Spinal Surgery, Qingdao Municipal Hospital, Qingdao, Shandong, China; Dalian Medical University, Dalian, Liaoning, China"
management of postoperative infections after oblique lateral interbody fusion: a case series,2023,Seminars in Spine Surgery,,cefadroxil; cefazolin; ceftriaxone; clindamycin; cloxacillin; cotrimoxazole; daptomycin; doxycycline; meropenem; piperacillin plus tazobactam; rifampicin; vancomycin; adult; aged; ambulatory monitoring; anterior cervical corpectomy and fusion; antimicrobial therapy; Article; bacterium culture; blood analysis; case study; clinical article; clinical outcome; controlled study; corpectomy; degenerative disease; desensitization; diskitis; epidural abscess; Escherichia coli; female; follow up; human; kyphoscoliosis; lumbar spinal stenosis; male; middle aged; nonhuman; nuclear magnetic resonance imaging; osteomyelitis; osteosynthesis; outcome assessment; oxacillin-resistant Staphylococcus aureus; posterior spine fusion; postoperative pain; retroperitoneal abscess; retrospective study; scoliosis; smoking; spine fusion; spondylolisthesis; staphylococcal bacteremia; Staphylococcus aureus bacteremia; Staphylococcus epidermidis; Staphylococcus haemolyticus; Streptococcus mitis; surgical debridement; surgical infection; surgical technique; vacuum assisted closure; vertebral canal stenosis; wound closure; x-ray computed tomography,"Division of Orthopedics, Centre Hospitalier de L'Université de Montréal, Montreal, QC, Canada; Division of Neurosurgery, Centre Hospitalier de L'Université de Montréal, Montreal, QC, Canada; Department of Neurosurgery, Vinmec Central Park International Hospital, Ho Chi Minh City, Viet Nam"
oblique lumbar interbody fusion versus minimally invasive transforaminal lumbar interbody fusion for the treatment of degenerative disease of the lumbar spine: a systematic review and meta-analysis,2023,Neurosurgical Review,Degenerative disease of the lumbar spine; Meta-analysis; Minimally invasive transforaminal lumbar interbody fusion; Oblique lumbar interbody fusion; Treatment,Article; comparative effectiveness; data base; data extraction; human; length of stay; lumbar disk degeneration; meta analysis; minimally invasive surgery; musculoskeletal system parameters; Newcastle-Ottawa scale; operation duration; operative blood loss; patient satisfaction; postoperative complication; postoperative period; quality control; spine fusion; systematic review; lumbar vertebra; lumbosacral region; retrospective study; surgery; treatment outcome; Humans; Lumbar Vertebrae; Lumbosacral Region; Minimally Invasive Surgical Procedures; Patient Satisfaction; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Department of Orthopaedics, Second People's Hospital of Changzhi, Changzhi, Shanxi, China; Graduate School, Changzhi Medical College, Changzhi, Shanxi, China; Department of Orthopaedics, Changzhi Medical College, Changzhi, Shanxi, China"
hybrid surgery of percutaneous transforaminal endoscopic surgery (ptes) combined with olif and anterolateral screws rod fixation for treatment of multi-level lumbar degenerative diseases with intervertebral instability,2023,Journal of Orthopaedic Surgery and Research,"Interbody fusion; Lumbar degenerative disease, multi-level, intervertebral instability; Minimally invasive; Oblique; Percutaneous transforaminal endoscopic; Screws rod fixation; Spine surgery","diagnostic imaging; human; intervertebral disk hernia; lumbar vertebra; pain; retrospective study; spine disease; spine fusion; stenosis, occlusion and obstruction; treatment outcome; Constriction, Pathologic; Humans; Intervertebral Disc Displacement; Lumbar Vertebrae; Pain; Retrospective Studies; Spinal Diseases; Spinal Fusion; Treatment Outcome","Department of Orthopaedic Surgery, Zhongshan Hospital, Shanghai, China; Shanghai Southwest Spine Surgery Center, Shanghai, Shanghai, China"
predictors of vertebral endplate fractures after oblique lumbar interbody fusion,2023,CiOS Clinics in Orthopedic Surgery,Endplate fracture; Lumbar; Oblique lumbar interbody fusion; Risk factors; Subsidence,"age distribution; aged; Article; Asian; bone density; controlled study; demographics; disc wedge angle; female; human; inferior endplate concave depth; lumbar lordosis angle; major clinical study; male; medical record review; oblique lumbar interbody fusion; pelvic incidence; population structure; prediction; retrospective study; sacral slope; sagittal spinopelvic parameter; sagittal vertical axis; sex ratio; spine fracture; spine fusion; spine radiography; vertebral endplate fracture; diagnostic imaging; fracture; lordosis; lumbar vertebra; lumbosacral region; surgery; treatment outcome; Aged; Fractures, Bone; Humans; Lordosis; Lumbar Vertebrae; Lumbosacral Region; Retrospective Studies; Spinal Fusion; Treatment Outcome","School of Medicine, Gyeongsan, Gyeongsangbuk-do, South Korea"
comparison of the mid-term clinical efficacy of different fixtaion methods combined with oblique lumbar interbody fusion in treating lumbar degenerative diseases,2023,Journal of Orthopaedic Surgery,fixation; lumbar degenerative diseases; mid-term follow-up; oblique lumbar interbody fusion,adult; Article; body mass; bone density; Chinese medicine; clinical article; clinical outcome; computer assisted tomography; female; fluoroscopy; follow up; hospitalization; human; lumbar disk degeneration; male; middle aged; nuclear magnetic resonance imaging; operation duration; Oswestry Disability Index; posterior lumbar interbody fusion; retrospective study; spine fusion; urethra injury; visual analog scale; lumbar vertebra; procedures; surgery; treatment outcome; Bone Screws; Hospitalization; Humans; Lumbar Vertebrae; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Doctor of Medicine, Chengdu University of Traditional Chinese Medicine, Chengdu, Sichuan, China; Master of Medicine, Chengdu University of Traditional Chinese Medicine, Chengdu, Sichuan, China"
risk factors for postoperative sympathetic chain dysfunction following oblique lateral lumbar interbody fusion: a multivariate analysis,2023,European Spine Journal,Incidence; OLIF; Postoperative sympathetic chain symptoms; Risk factors,adult; Article; body mass; comorbidity; controlled study; female; human; incidence; limb swelling; lumbar spine; major clinical study; male; middle aged; postoperative sympathetic chain dysfunction; psoas muscle; retrospective study; risk factor; scoliosis; skin discoloration; skin temperature; spine fusion; sweating; sympathetic dysfunction; sympathetic trunk; diagnostic imaging; lumbar vertebra; multivariate analysis; radiography; surgery; treatment outcome; Humans; Lumbar Vertebrae; Multivariate Analysis; Radiography; Retrospective Studies; Risk Factors; Spinal Fusion; Treatment Outcome,"Department of Spine Surgery, Sichuan Orthopaedic Hospital, Chengdu, Sichuan, China"
"perioperative clinical features and long-term prognosis after oblique lateral interbody fusion (olif), olif with anterolateral screw fixation, or olif with percutaneous pedicle fixation: a comprehensive treatment strategy for patients with lumbar degenerative disease",2023,Neurospine,Lumbar vertebrae; Patient Reported Outcome Measures; Pedicle screws; Prognosis; Spinal fusion; Spinal stenosis,adult; aged; annulus fibrosus; arthrodesis; Article; blood transfusion; body mass; bone density; bone radiography; cervical spine; clinical feature; clinical outcome; Cobb angle; computer assisted tomography; discectomy; electrocoagulation; eye movement; female; fluoroscopy; follow up; hospitalization; human; incidence; length of stay; lordosis; lumbar disk degeneration; lumbar spinal stenosis; lumbar vertebra; major clinical study; male; nuclear magnetic resonance imaging; nucleus pulposus; oblique lateral interbody fusion; operation duration; operative blood loss; osteosynthesis; Oswestry Disability Index; outcome assessment; patient-reported outcome; percutaneous pedicle screw fixation; plate fixation; postoperative care; prognosis; prospective study; retrospective study; scoliosis; spine fracture; spine fusion; spine radiography; spondylolisthesis; vertebral canal stenosis; visual analog scale; X ray,"Department of Neurosurgery, Xuanwu Hospital, Capital Medical University, Beijing, China; Mentougou District Hospital, Beijing, China"
recent efficacy of oblique lateral interbody fusion combined with wiltse approach pedicle screw fixation for degenerative single-level lumbar spondylolisthesis,2023,World Neurosurgery,Degenerative lumbar spondylolisthesis; Oblique lateral interbody fusion; Pedicle screw fixation; Wiltse approach,adult; aged; Article; clinical effectiveness; controlled study; female; human; lumbar spine; major clinical study; male; oblique lateral interbody fusion; Oswestry Disability Index; outcome assessment; retrospective study; spine fusion; spondylolisthesis; surgical approach; visual analog scale; Wiltse approach; lumbar vertebra; pedicle screw; procedures; quality of life; treatment outcome; Humans; Lumbar Vertebrae; Pedicle Screws; Quality of Life; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Research Institute of Orthopedics, Zhejiang Chinese Medical University, Hangzhou, Zhejiang, China; Hangzhou Xiaoshan Hospital of Traditional Chinese Medicine, Hangzhou, Zhejiang, China; Zhejiang Chinese Medical University, Hangzhou, Zhejiang, China; Department of Orthopaedics and Traumatology, Zhejiang Chinese Medical University, Hangzhou, Zhejiang, China"
a comparative morphometric analysis of operative windows for performing olif among normal and deformity group in lower lumbar spine,2023,Spine Deformity,Adult degenerative scoliosis; Morros classification; OLIF window; Psoas major height; Psoas major width,adult; Article; bare window; Cobb angle; controlled study; dextroscoliosis; disease classification; female; human; levoscoliosis; lumbar spine; major clinical study; male; middle aged; morphometry; nuclear magnetic resonance imaging; operative window; psoas major height; psoas major muscle; psoas major width; psoas window; radiological parameters; retrospective study; scoliosis; spine malformation; supine position; vascular window; diagnostic imaging; lumbar vertebra; lumbosacral region; radiography; Adult; Humans; Lumbar Vertebrae; Lumbosacral Region; Magnetic Resonance Imaging; Radiography; Scoliosis,"Stavya Spine Hospital and Research Institute, Ahmedabad, GJ, India"
long-term clinical and imaging results of oblique lateral interbody fusion for degenerative lumbar spondylolisthesis: a systematic review and meta-analysis,2023,Orthopaedic Surgery,Postoperative complications; Radiography; Spinal fusion; Spondylolisthesis; Treatment outcome,adult; aged; Cochrane Library; controlled study; Embase; female; follow up; foraminal height; hip disease; human; intervertebral disk height; Japanese Orthopedic Association score; leg pain; lordosis; lumbar disk degeneration; male; Medline; meta analysis; middle aged; musculoskeletal disease assessment; oblique lateral interbody fusion; Oswestry Disability Index; oswetry dysfunction index; paresthesia; postoperative complication; postoperative pain; postoperative period; retrospective study; Review; Scopus; spine fusion; spine radiography; spondylolisthesis; systematic review; visual analog scale; Web of Science; diagnostic imaging; low back pain; lumbar vertebra; lumbosacral region; multicenter study (topic); procedures; treatment outcome; Humans; Lordosis; Low Back Pain; Lumbar Vertebrae; Lumbosacral Region; Middle Aged; Multicenter Studies as Topic; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"School of Public Health, Zhejiang Chinese Medical University, Hangzhou, Zhejiang, China; Wenzhou Medical University, Wenzhou, Zhejiang, China"
comparison of oblique and transforaminal approaches to lumbar interbody fusion for lumbar degenerative disease: an updated meta-analysis,2023,Frontiers in Surgery,lumbar degenerative diseases; meta-analysis; oblique lumbar interbody fusion; OLIF; TLIF; transforaminal lumbar interbody fusion,,"Department of Orthopaedics, The First Affiliated Hospital of Xiamen University, Xiamen, Fujian, China; School of Clinical Medicine, Fujian Medical University, Fuzhou, Fujian, China; Department of Orthopaedics, Faculty of Medicine, Chulalongkorn University, Bangkok, Thailand; Center of Excellence in Biomechanics and Innovative Spine Surgery, Chulalongkorn University, Bangkok, Thailand; Department of Surgery, Changhua Christian Hospital, Changhua, Changhua, Taiwan; Department of Leisure Industry Management, National Chin-Yi University of Technology, Taichung, Taiwan; Department of Neurosurgery, The First Affiliated Hospital of Xiamen University, Xiamen, Fujian, China"
percutaneous transforaminal endoscopic surgery combined with mini-incision olif and anterolateral screws rod fixation vs. mis-tlif for surgical treatment of single-level lumbar spondylolisthesis,2023,Frontiers in Surgery,lumbar spine spondylolisthesis; oblique lumbar interbody fusion; percutaneous transforaminal endoscopic surgery; screws rod fixation; transforaminal lumbar interbody fusion,,"Department of Orthopaedic Surgery, Zhongshan Hospital, Shanghai, China; Department of Orthopaedic Surgery, Shanghai Southwest Spine Surgery Center, Shanghai, China; Department of Orthopaedics, Shanghai Jiao Tong University School of Medicine, Shanghai, China"
application of the oblique lateral interbody fusion technique in salvage surgery: technical note and case series,2023,Frontiers in Surgery,adjacent vertebral disease; failed posterior interbody fusion surgery; oblique lateral interbody fusion; OLIF25; OLIF51; salvage surgery; technical note,,"Department of Spine Surgery, Qingdao University, Qingdao, Shandong, China; Department of Radiology, Qingdao University, Qingdao, Shandong, China"
comparisons of oblique lumbar interbody fusion and transforaminal lumbar interbody fusion for degenerative spondylolisthesis: a prospective cohort study with a 2-year follow-up,2023,Frontiers in Surgery,cohort study; comparative study; interbody fusion; OLIF; spondylolisthesis,,"Beijing Jishuitan Hospital, Beijing, China"
a new nursing pattern based on eras concept for patients with lumbar degenerative diseases treated with olif surgery: a retrospective study,2023,Frontiers in Surgery,ERAS (enhanced recovery after surgery); ERAS application®; lumbar degeneration diseases; OLIF = oblique lateral interbody fusion; spine surg; surgical outcome,,"Department of Spine Surgery, Hebei Medical University, Shijiazhuang, Hebei, China"
effects of osteoporosis on the biomechanics of various supplemental fixations co-applied with oblique lumbar interbody fusion (olif): a finite element analysis,2022,BMC Musculoskeletal Disorders,Biomechanical; Finite element analysis; Oblique lumbar interbody fusion; Osteoporosis; Various supplemental fixations,"Article; biomechanics; clinical effectiveness; comparative effectiveness; controlled study; finite element analysis; human; joint function; material state; osteoporosis; osteosynthesis; outcome assessment; plate fixation; process development; range of motion; risk assessment; spine fusion; spine stabilization; surgical approach; trabecular bone; treatment failure; validation process; complication; joint characteristics and functions; lumbar vertebra; pedicle screw; procedures; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Osteoporosis; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","School of Mechanical Engineering, Tianjin University of Technology, Tianjin, Tianjin, China; Department of Spine Surgery, Tianjin University, Tianjin, China; Tianjin Medical University, Tianjin, Tianjin, China"
application of offset dingo instruments in anterior to psoas (atp)/oblique lumbar interbody fusion (olif) procedure: a retrospective study of 80 patients,2022,Neurochirurgie,Anterior to psoas; Minimally invasive lumbar fusion; Oblique lumbar interbody fusion; Psoas muscle,adult; anterior to psoas approach; Article; cohort analysis; controlled study; demography; equipment design; female; follow up; height; hip; human; incidence; intermethod comparison; intervertebral disk; length of stay; major clinical study; male; middle aged; minimally invasive surgery; muscle weakness; oblique lumbar interbody fusion; operation duration; operative blood loss; patient identification; postoperative period; preoperative evaluation; psoas muscle; radiological parameters; retrospective study; spine fusion; surgical approach; treatment response; lumbar vertebra; lumbosacral region; procedures; surgery; treatment outcome; adenosine triphosphate; Adenosine Triphosphate; Humans; Lumbar Vertebrae; Lumbosacral Region; Retrospective Studies; Spinal Fusion; Treatment Outcome,"Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, China; Department of Orthopaedics, The Second Xiangya Hospital of Central South University, Changsha, Hunan, China; Department of Surgery, Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, China"
biomechanical study of oblique lumbar interbody fusion (olif) augmented with different types of instrumentation: a finite element analysis,2022,Journal of Orthopaedic Surgery and Research,Augmentation; Biomechanical study; Finite element analysis; Lumbar spine; Oblique lumbar interbody fusion,"biomechanics; finite element analysis; human; joint characteristics and functions; lumbar vertebra; lumbosacral region; pedicle screw; procedures; spine fusion; surgery; Biomechanical Phenomena; Finite Element Analysis; Humans; Lumbar Vertebrae; Lumbosacral Region; Pedicle Screws; Range of Motion, Articular; Spinal Fusion","Department of Spine Surgery, Tianjin University, Tianjin, China; School of Mechanical Engineering, Tianjin University of Technology, Tianjin, Tianjin, China; Tianjin Medical University, Tianjin, Tianjin, China"
olif versus mi-tlif for patients with degenerative lumbar disease: is one procedure superior to the other? a systematic review and meta-analysis,2022,Frontiers in Surgery,degenerative lumbar disease; meta-analysis; MI-TLIF; OLIF; systematic review,,"Department of Orthopaedic Surgery, Beijing Chao-Yang Hospital, Capital Medical University, Beijing, China; Department of Orthopaedic Surgery, Chinese Academy of Medical Sciences & Peking Union Medical College, Beijing, China"
bibliometric analysis and visualization of research trends on oblique lumbar interbody fusion surgery,2022,International Orthopaedics,Bibliometric analysis; Oblique lumbar interbody fusion; Research productivity; Research trends; Visualization,bibliometrics; China; discectomy; human; Japan; medical literature; posterior lumbar interbody fusion; Review; South Korea; surgical anatomy; Thailand; United States; lumbosacral region; neurosurgery; publication; spine; surgery; Bibliometrics; Humans; Lumbosacral Region; Neurosurgical Procedures; Publications; Spine,"Department of Orthopaedics, The First Affiliated Hospital of Xiamen University, Xiamen, Fujian, China; Department of Clinical Medicine, The First Affiliated Hospital of Nanchang Medical College, Nanchang, Jiangxi, China; Department of Neurosurgery, Chang Gung Memorial Hospital, Taipei, Taiwan; Department of Surgery, Changhua Christian Hospital, Changhua, Changhua, Taiwan; Department of Family Medicine, Lukang Christian Hospital, Lukang, Taiwan; College of Nursing and Health Sciences, Da-Yeh University, Dacun, Changhua, Taiwan; School of Medicine, Kaohsiung, Taiwan"
low hounsfield units on computed tomography are associated with cage subsidence following oblique lumbar interbody fusion (olif),2022,Spine Journal,Bone density; Cage subsidence; CT; Hounsfield units; HU; OLIF-AF,"adult; article; body mass; bone density; computer assisted tomography; controlled study; female; follow up; human; major clinical study; male; outcome assessment; prediction; preoperative evaluation; retrospective study; sensitivity and specificity; vertebra body; adverse event; diagnostic imaging; lumbar vertebra; lumbosacral region; procedures; spine fusion; surgery; x-ray computed tomography; Adult; Humans; Lumbar Vertebrae; Lumbosacral Region; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed","Department of Orthopedic Surgery and Orthopedic Research Institute, West China School of Medicine/West China Hospital of Sichuan University, Chengdu, Sichuan, China"
the trajectory characteristics and clinical significance of the left-sided lumbar segmental artery: a prospective cross-sectional radio-anatomical study,2022,Quantitative Imaging in Medicine and Surgery,Lateral lumbar interbody fusion (LLIF); Lumbar segmental arteries; Oblique lateral lumbar interbody fusion (OLIF),iohexol; adult; aged; aorta; artery; artery injury; Article; blood vessel injury; blue collar worker; computed tomographic angiography; cross-sectional study; female; human; image processing; intervertebral disk; lumbar disk; lumbar segmental artery; major clinical study; male; middle aged; prospective study; spine fusion; white collar worker; x-ray computed tomography; young adult,"Department of Orthopaedics, Fudan University, Shanghai, China; PET-CT Center, Xiangnan University, Chenzhou, Hunan, China"
comparison between oblique lumbar interbody fusion (olif) and minimally invasive transforaminal lumbar interbody fusion (mistlif) for lumbar spondylolisthesis,2022,Neurology India,MISTLIF; ODI; OLIF; VAS,adult; Article; clinical effectiveness; controlled study; female; human; intermethod comparison; lumbar spondylolisthesis; major clinical study; male; minimally invasive surgery; oblique lumbar interbody fusion; operative blood loss; Oswestry Disability Index; posterior lumbar interbody fusion; postoperative analgesia; preoperative care; retrospective study; sex ratio; spine fusion; spondylolisthesis; treatment outcome; treatment planning; trend study; visual analog scale; diagnostic imaging; lumbar vertebra; procedures; Humans; Lumbar Vertebrae; Minimally Invasive Surgical Procedures; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Department of Neurosurgery, Sri Venkateswara Institute of Medical Sciences, Tirupati, AP, India"
hounsfield unit value on ct as a predictor of cage subsidence following stand-alone oblique lumbar interbody fusion for the treatment of degenerative lumbar diseases,2021,BMC Musculoskeletal Disorders,Cage subsidence; Degenerative lumbar diseases; Hounsfield units; Oblique lumbar interbody fusion; Osteoporosis,"adult; area under the curve; Article; body mass; clinical outcome; comparative study; computer assisted tomography; controlled study; degenerative disease; degerative lumbar disease; female; follow up; gender; human; major clinical study; male; middle aged; oblique lumbar interbody fusion; preoperative period; retrospective study; risk factor; spine disease; spine fusion; adverse event; diagnostic imaging; lumbar vertebra; lumbosacral region; surgery; x-ray computed tomography; Humans; Lumbar Vertebrae; Lumbosacral Region; Retrospective Studies; Spinal Fusion; Tomography, X-Ray Computed","Department of Orthopaedic Surgery, Chongqing Medical University, Chongqing, Chongqing, China"
retroperitoneal pneumatosis and subcutaneous emphysema after oblique lateral interbody fusion surgery: a case report,2021,Journal of Medical Case Reports,Case report; Complications; Lumbar spinal stenosis; OLIF surgery; Retroperitoneal pneumatosis; Subcutaneous emphysema,adverse event; case report; diagnostic imaging; human; lumbar vertebra; male; middle aged; retroperitoneum; spine fusion; subcutaneous emphysema; surgery; vertebral canal stenosis; Humans; Lumbar Vertebrae; Male; Middle Aged; Retroperitoneal Space; Spinal Fusion; Spinal Stenosis; Subcutaneous Emphysema,"Wannan Medical College, Wuhu, Anhui, China; Department of Orthopaedics, Wannan Medical College, Wuhu, Anhui, China"
posterior fixation can further improve the segmental alignment of lumbar degenerative spondylolisthesis with oblique lumbar interbody fusion,2021,BMC Musculoskeletal Disorders,Interbody fusion; OLIF; Sagittal alignment; Segmental lordosis; Slip reduction; Spondylolisthesis,aged; Article; clinical article; computer assisted tomography; female; fluoroscopy; human; lordosis; lumbar degenerative spondylolisthesis; male; oblique lumbar interbody fusion; observational study; peroperative care; postoperative complication; preoperative care; retrospective study; spine fusion; spine stabilization; spondylolisthesis; treatment outcome; treatment planning; visual analog scale; diagnostic imaging; lumbar vertebra; lumbosacral region; middle aged; Aged; Female; Humans; Lordosis; Lumbar Vertebrae; Lumbosacral Region; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Spondylolisthesis; Treatment Outcome,"Department of Spine Surgery, Beijing Jishuitan Hospital, Beijing, China"
effectiveness of indirect decompression in severe degenerative lumbar central canal stenosis by oblique lumbar interbody fusion,2021,Journal of Minimally Invasive Spine Surgery and Technique,Indirect decompression; Oblique lumbar interbody fusion; Schizas C and D; Severe lumbar spinal stenosis,,"Department of Spine Surgery, Chirayu Hospital, Ahmedabad, India"
comparison of surgical outcomes between oblique lateral interbody fusion (olif) and anterior lumbar interbody fusion (alif),2021,Clinical Neurology and Neurosurgery,,"adult; aged; anterior lumbar interbody fusion; Article; backache; clinical article; clinical outcome; computer assisted tomography; controlled study; facetectomy; female; follow up; human; laminectomy; leg pain; male; oblique lateral interbody fusion; Oswestry Disability Index; peroperative complication; radiological parameters; spine fusion; treatment outcome; visual analog scale; diagnostic imaging; lumbar vertebra; middle aged; procedures; retrospective study; spondylolisthesis; vertebral canal stenosis; x-ray computed tomography; Aged; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Retrospective Studies; Spinal Fusion; Spinal Stenosis; Spondylolisthesis; Tomography, X-Ray Computed; Treatment Outcome","Department of Orthopaedic Surgery, Ajou University School of Medicine, Suwon, Gyeonggi-do, South Korea"
perioperative complications in 255 patients who underwent lateral anterior lumbar interbody fusion (lalif) surgery,2021,European Spine Journal,Lateral anterior lumbar interbody fusion; Perioperative complications; Psoas injury; Sympathetic chain injury,antibiotic agent; diuretic agent; hemoglobin; hemostatic agent; methylprednisolone; adult; aged; antibiotic therapy; artery injury; Article; bed rest; blood transfusion; cage migration; clinical feature; conservative treatment; device migration; diabetes mellitus; female; fluoroscopy; follow up; hematoma; hemoglobin blood level; human; iliolumbar vein injury; intraoperative period; laboratory test; laceration; lateral anterior lumbar interbody fusion; leukocyte count; low back pain; major clinical study; male; middle aged; nerve root injury; neurologic disease; nuclear magnetic resonance imaging; osteoporosis; pain; paresthesia; peritoneum laceration; peroperative complication; posterior spine fusion; postoperative period; psoas abscess; psoas injury; radiculopathy; retrospective study; segmental artery injury; surgical debridement; surgical infection; sympathetic chain injury; sympathetic trunk; temporary psoas injury; transient thigh pain; vagus nerve injury; vein injury; vertebral body fracture; vertigo; weakness; adverse event; diagnostic imaging; lumbar vertebra; postoperative complication; psoas muscle; spine fracture; spine fusion; surgery; Humans; Intraoperative Complications; Lumbar Vertebrae; Postoperative Complications; Psoas Muscles; Retrospective Studies; Spinal Fractures; Spinal Fusion,"Department of Spine Surgery, The First Affiliated Hospital, Sun Yat-sen University, Guangzhou, Guangdong, China; Department of Sports Medicine, Shenzhen Second People's Hospital, Shenzhen, Guangdong, China; Pain Research Center, Sun Yat-Sen University, Guangzhou, Guangdong, China"
simultaneous robotic single-position surgery (sr-sps) with oblique lumbar interbody fusion: a case series,2021,World Neurosurgery,Mazor X; Minimally invasive surgery; OLIF; Robotic spinal fusion; Single-position surgery,"adult; aged; Article; backache; clinical article; constipation; degenerative disease; facetectomy; female; follow up; human; institutional review; length of stay; male; medical record review; middle aged; oblique lateral interbody fusion; operation duration; operative blood loss; posterior lumbar interbody fusion; prone position; reoperation; retrospective study; robot assisted surgery; seroma; simultaneous robotic single position surgery; workflow; lumbar vertebra; patient positioning; procedures; spine fusion; surgery; very elderly; Aged; Aged, 80 and over; Female; Humans; Lumbar Vertebrae; Male; Middle Aged; Patient Positioning; Retrospective Studies; Robotic Surgical Procedures; Spinal Fusion","Department of Neurosciences, La Jolla, CA, United States; Department of Neurosurgery, UCI School of Medicine, Irvine, CA, United States"
mri-based morphometric study regarding operative windows of oblique lumbar interbody fusion in indian population,2021,Indian Journal of Orthopaedics,Indian population; Interbody fusion; Magnetic resonance imaging; OLIF,age; aged; article; controlled study; feasibility study; female; human; Indian; major clinical study; male; nuclear magnetic resonance imaging; preoperative evaluation; retrospective study; sex difference; surgeon,"Department of Orthopaedics, Sharda University, Greater Noida, UP, India; Department of Radio Diagnosis, Sharda University, Greater Noida, UP, India; Department of Spine Services, Indian Spinal Injuries Centre, New Delhi, New Delhi, India"
treatment of degenerative lumbar scoliosis with oblique lumbar interbody fusion in conjunction with unilateral pedicle screw fixation via the wiltse approach,2021,Orthopaedic Surgery,Degenerative lumbar scoliosis; Oblique lumbar interbody fusion; Unilateral pedicle screw fixation,adult; aged; Article; clinical article; clinical evaluation; clinical outcome; Cobb angle; female; follow up; human; leg pain; length of stay; lordosis; low back pain; male; oblique lumbar interbody fusion; operation duration; Oswestry Disability Index; pelvic incidence; pelvic tilt; retrospective study; scoliosis; second cervical vertebra; spinal cord decompression; spine fusion; visual analog scale; x-ray computed tomography,"Ningxia Medical University, Yinchuan, Ningxia, China; Department of Orthopaedics, Ningxia Medical University, Yinchuan, Ningxia, China"
